number,filename,url,status,content_type,content_length,final_url,redirect_chain,server,via,response_bytes,elapsed_ms,classification,valid_m3u8,channel_name,channel_names,playlist_type,is_master,is_media,bandwidths,resolutions,codecs,frame_rates,audio_groups,video_groups,subtitles,target_duration,media_sequence,segment_count,uris,error
908,908.m3u8,https://streaming.televizor-24-tochka.ru/live/908.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/908.m3u8,https://streaming.televizor-24-tochka.ru/live/908.m3u8,nginx,,0,256.59,HTTP_412,False,,,,,,,,,,,,,,,,,
909,909.m3u8,https://streaming.televizor-24-tochka.ru/live/909.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/909.m3u8,https://streaming.televizor-24-tochka.ru/live/909.m3u8,nginx,,0,250.18,HTTP_412,False,,,,,,,,,,,,,,,,,
910,910.m3u8,https://streaming.televizor-24-tochka.ru/live/910.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/910.m3u8,https://streaming.televizor-24-tochka.ru/live/910.m3u8,nginx,,0,250.57,HTTP_412,False,,,,,,,,,,,,,,,,,
911,911.m3u8,https://streaming.televizor-24-tochka.ru/live/911.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/911.m3u8,https://streaming.televizor-24-tochka.ru/live/911.m3u8,nginx,,0,250.65,HTTP_412,False,,,,,,,,,,,,,,,,,
912,912.m3u8,https://streaming.televizor-24-tochka.ru/live/912.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/912.m3u8,https://streaming.televizor-24-tochka.ru/live/912.m3u8,nginx,,0,251.13,HTTP_412,False,,,,,,,,,,,,,,,,,
913,913.m3u8,https://streaming.televizor-24-tochka.ru/live/913.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/913.m3u8,https://streaming.televizor-24-tochka.ru/live/913.m3u8,nginx,,0,248.96,HTTP_412,False,,,,,,,,,,,,,,,,,
914,914.m3u8,https://streaming.televizor-24-tochka.ru/live/914.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/914.m3u8,https://streaming.televizor-24-tochka.ru/live/914.m3u8,nginx,,0,249.22,HTTP_412,False,,,,,,,,,,,,,,,,,
915,915.m3u8,https://streaming.televizor-24-tochka.ru/live/915.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/915.m3u8,https://streaming.televizor-24-tochka.ru/live/915.m3u8,nginx,,0,249.67,HTTP_412,False,,,,,,,,,,,,,,,,,
916,916.m3u8,https://streaming.televizor-24-tochka.ru/live/916.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/916.m3u8,https://streaming.televizor-24-tochka.ru/live/916.m3u8,nginx,,0,252.53,HTTP_412,False,,,,,,,,,,,,,,,,,
917,917.m3u8,https://streaming.televizor-24-tochka.ru/live/917.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/917.m3u8,https://streaming.televizor-24-tochka.ru/live/917.m3u8,nginx,,0,253.28,HTTP_412,False,,,,,,,,,,,,,,,,,
918,918.m3u8,https://streaming.televizor-24-tochka.ru/live/918.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/918.m3u8,https://streaming.televizor-24-tochka.ru/live/918.m3u8,nginx,,0,248.23,HTTP_412,False,,,,,,,,,,,,,,,,,
919,919.m3u8,https://streaming.televizor-24-tochka.ru/live/919.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/919.m3u8,https://streaming.televizor-24-tochka.ru/live/919.m3u8,nginx,,0,248.17,HTTP_412,False,,,,,,,,,,,,,,,,,
920,920.m3u8,https://streaming.televizor-24-tochka.ru/live/920.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/920.m3u8,https://streaming.televizor-24-tochka.ru/live/920.m3u8,nginx,,0,252.24,HTTP_412,False,,,,,,,,,,,,,,,,,
921,921.m3u8,https://streaming.televizor-24-tochka.ru/live/921.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/921.m3u8,https://streaming.televizor-24-tochka.ru/live/921.m3u8,nginx,,0,247.61,HTTP_412,False,,,,,,,,,,,,,,,,,
922,922.m3u8,https://streaming.televizor-24-tochka.ru/live/922.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/922.m3u8,https://streaming.televizor-24-tochka.ru/live/922.m3u8,nginx,,0,250.87,HTTP_412,False,,,,,,,,,,,,,,,,,
923,923.m3u8,https://streaming.televizor-24-tochka.ru/live/923.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/923.m3u8,https://streaming.televizor-24-tochka.ru/live/923.m3u8,nginx,,0,251.34,HTTP_412,False,,,,,,,,,,,,,,,,,
924,924.m3u8,https://streaming.televizor-24-tochka.ru/live/924.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/924.m3u8,https://streaming.televizor-24-tochka.ru/live/924.m3u8,nginx,,0,249.01,HTTP_412,False,,,,,,,,,,,,,,,,,
925,925.m3u8,https://streaming.televizor-24-tochka.ru/live/925.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/925.m3u8,https://streaming.televizor-24-tochka.ru/live/925.m3u8,nginx,,0,251.0,HTTP_412,False,,,,,,,,,,,,,,,,,
926,926.m3u8,https://streaming.televizor-24-tochka.ru/live/926.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/926.m3u8,https://streaming.televizor-24-tochka.ru/live/926.m3u8,nginx,,0,252.53,HTTP_412,False,,,,,,,,,,,,,,,,,
927,927.m3u8,https://streaming.televizor-24-tochka.ru/live/927.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/927.m3u8,https://streaming.televizor-24-tochka.ru/live/927.m3u8,nginx,,0,253.69,HTTP_412,False,,,,,,,,,,,,,,,,,
928,928.m3u8,https://streaming.televizor-24-tochka.ru/live/928.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/928.m3u8,https://streaming.televizor-24-tochka.ru/live/928.m3u8,nginx,,0,247.9,HTTP_412,False,,,,,,,,,,,,,,,,,
929,929.m3u8,https://streaming.televizor-24-tochka.ru/live/929.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/929.m3u8,https://streaming.televizor-24-tochka.ru/live/929.m3u8,nginx,,0,252.13,HTTP_412,False,,,,,,,,,,,,,,,,,
930,930.m3u8,https://streaming.televizor-24-tochka.ru/live/930.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/930.m3u8,https://streaming.televizor-24-tochka.ru/live/930.m3u8,nginx,,0,251.44,HTTP_412,False,,,,,,,,,,,,,,,,,
931,931.m3u8,https://streaming.televizor-24-tochka.ru/live/931.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/931.m3u8,https://streaming.televizor-24-tochka.ru/live/931.m3u8,nginx,,0,248.14,HTTP_412,False,,,,,,,,,,,,,,,,,
932,932.m3u8,https://streaming.televizor-24-tochka.ru/live/932.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/932.m3u8,https://streaming.televizor-24-tochka.ru/live/932.m3u8,nginx,,0,252.23,HTTP_412,False,,,,,,,,,,,,,,,,,
933,933.m3u8,https://streaming.televizor-24-tochka.ru/live/933.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/933.m3u8,https://streaming.televizor-24-tochka.ru/live/933.m3u8,nginx,,0,250.71,HTTP_412,False,,,,,,,,,,,,,,,,,
934,934.m3u8,https://streaming.televizor-24-tochka.ru/live/934.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/934.m3u8,https://streaming.televizor-24-tochka.ru/live/934.m3u8,nginx,,0,249.06,HTTP_412,False,,,,,,,,,,,,,,,,,
935,935.m3u8,https://streaming.televizor-24-tochka.ru/live/935.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/935.m3u8,https://streaming.televizor-24-tochka.ru/live/935.m3u8,nginx,,0,251.37,HTTP_412,False,,,,,,,,,,,,,,,,,
936,936.m3u8,https://streaming.televizor-24-tochka.ru/live/936.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/936.m3u8,https://streaming.televizor-24-tochka.ru/live/936.m3u8,nginx,,0,249.95,HTTP_412,False,,,,,,,,,,,,,,,,,
937,937.m3u8,https://streaming.televizor-24-tochka.ru/live/937.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/937.m3u8,https://streaming.televizor-24-tochka.ru/live/937.m3u8,nginx,,0,250.15,HTTP_412,False,,,,,,,,,,,,,,,,,
938,938.m3u8,https://streaming.televizor-24-tochka.ru/live/938.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/938.m3u8,https://streaming.televizor-24-tochka.ru/live/938.m3u8,nginx,,0,250.49,HTTP_412,False,,,,,,,,,,,,,,,,,
939,939.m3u8,https://streaming.televizor-24-tochka.ru/live/939.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/939.m3u8,https://streaming.televizor-24-tochka.ru/live/939.m3u8,nginx,,0,247.96,HTTP_412,False,,,,,,,,,,,,,,,,,
940,940.m3u8,https://streaming.televizor-24-tochka.ru/live/940.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/940.m3u8,https://streaming.televizor-24-tochka.ru/live/940.m3u8,nginx,,0,249.14,HTTP_412,False,,,,,,,,,,,,,,,,,
941,941.m3u8,https://streaming.televizor-24-tochka.ru/live/941.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/941.m3u8,https://streaming.televizor-24-tochka.ru/live/941.m3u8,nginx,,0,252.92,HTTP_412,False,,,,,,,,,,,,,,,,,
942,942.m3u8,https://streaming.televizor-24-tochka.ru/live/942.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/942.m3u8,https://streaming.televizor-24-tochka.ru/live/942.m3u8,nginx,,0,248.14,HTTP_412,False,,,,,,,,,,,,,,,,,
943,943.m3u8,https://streaming.televizor-24-tochka.ru/live/943.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/943.m3u8,https://streaming.televizor-24-tochka.ru/live/943.m3u8,nginx,,0,257.58,HTTP_412,False,,,,,,,,,,,,,,,,,
944,944.m3u8,https://streaming.televizor-24-tochka.ru/live/944.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/944.m3u8,https://streaming.televizor-24-tochka.ru/live/944.m3u8,nginx,,0,250.25,HTTP_412,False,,,,,,,,,,,,,,,,,
945,945.m3u8,https://streaming.televizor-24-tochka.ru/live/945.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/945.m3u8,https://streaming.televizor-24-tochka.ru/live/945.m3u8,nginx,,0,261.87,HTTP_412,False,,,,,,,,,,,,,,,,,
946,946.m3u8,https://streaming.televizor-24-tochka.ru/live/946.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/946.m3u8,https://streaming.televizor-24-tochka.ru/live/946.m3u8,nginx,,0,249.77,HTTP_412,False,,,,,,,,,,,,,,,,,
947,947.m3u8,https://streaming.televizor-24-tochka.ru/live/947.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/947.m3u8,https://streaming.televizor-24-tochka.ru/live/947.m3u8,nginx,,0,250.89,HTTP_412,False,,,,,,,,,,,,,,,,,
948,948.m3u8,https://streaming.televizor-24-tochka.ru/live/948.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/948.m3u8,https://streaming.televizor-24-tochka.ru/live/948.m3u8,nginx,,0,250.08,HTTP_412,False,,,,,,,,,,,,,,,,,
949,949.m3u8,https://streaming.televizor-24-tochka.ru/live/949.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/949.m3u8,https://streaming.televizor-24-tochka.ru/live/949.m3u8,nginx,,0,248.28,HTTP_412,False,,,,,,,,,,,,,,,,,
950,950.m3u8,https://streaming.televizor-24-tochka.ru/live/950.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/950.m3u8,https://streaming.televizor-24-tochka.ru/live/950.m3u8,nginx,,0,250.35,HTTP_412,False,,,,,,,,,,,,,,,,,
951,951.m3u8,https://streaming.televizor-24-tochka.ru/live/951.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/951.m3u8,https://streaming.televizor-24-tochka.ru/live/951.m3u8,nginx,,0,248.77,HTTP_412,False,,,,,,,,,,,,,,,,,
952,952.m3u8,https://streaming.televizor-24-tochka.ru/live/952.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/952.m3u8,https://streaming.televizor-24-tochka.ru/live/952.m3u8,nginx,,0,251.94,HTTP_412,False,,,,,,,,,,,,,,,,,
953,953.m3u8,https://streaming.televizor-24-tochka.ru/live/953.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/953.m3u8,https://streaming.televizor-24-tochka.ru/live/953.m3u8,nginx,,0,250.57,HTTP_412,False,,,,,,,,,,,,,,,,,
954,954.m3u8,https://streaming.televizor-24-tochka.ru/live/954.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/954.m3u8,https://streaming.televizor-24-tochka.ru/live/954.m3u8,nginx,,0,248.79,HTTP_412,False,,,,,,,,,,,,,,,,,
955,955.m3u8,https://streaming.televizor-24-tochka.ru/live/955.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/955.m3u8,https://streaming.televizor-24-tochka.ru/live/955.m3u8,nginx,,0,268.31,HTTP_412,False,,,,,,,,,,,,,,,,,
956,956.m3u8,https://streaming.televizor-24-tochka.ru/live/956.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/956.m3u8,https://streaming.televizor-24-tochka.ru/live/956.m3u8,nginx,,0,254.58,HTTP_412,False,,,,,,,,,,,,,,,,,
957,957.m3u8,https://streaming.televizor-24-tochka.ru/live/957.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/957.m3u8,https://streaming.televizor-24-tochka.ru/live/957.m3u8,nginx,,0,250.36,HTTP_412,False,,,,,,,,,,,,,,,,,
958,958.m3u8,https://streaming.televizor-24-tochka.ru/live/958.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/958.m3u8,https://streaming.televizor-24-tochka.ru/live/958.m3u8,nginx,,0,249.55,HTTP_412,False,,,,,,,,,,,,,,,,,
959,959.m3u8,https://streaming.televizor-24-tochka.ru/live/959.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/959.m3u8,https://streaming.televizor-24-tochka.ru/live/959.m3u8,nginx,,0,253.7,HTTP_412,False,,,,,,,,,,,,,,,,,
960,960.m3u8,https://streaming.televizor-24-tochka.ru/live/960.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/960.m3u8,https://streaming.televizor-24-tochka.ru/live/960.m3u8,nginx,,0,847.05,HTTP_412,False,,,,,,,,,,,,,,,,,
961,961.m3u8,https://streaming.televizor-24-tochka.ru/live/961.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/961.m3u8,https://streaming.televizor-24-tochka.ru/live/961.m3u8,nginx,,0,247.29,HTTP_412,False,,,,,,,,,,,,,,,,,
962,962.m3u8,https://streaming.televizor-24-tochka.ru/live/962.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/962.m3u8,https://streaming.televizor-24-tochka.ru/live/962.m3u8,nginx,,0,248.9,HTTP_412,False,,,,,,,,,,,,,,,,,
963,963.m3u8,https://streaming.televizor-24-tochka.ru/live/963.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/963.m3u8,https://streaming.televizor-24-tochka.ru/live/963.m3u8,nginx,,0,249.38,HTTP_412,False,,,,,,,,,,,,,,,,,
964,964.m3u8,https://streaming.televizor-24-tochka.ru/live/964.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/964.m3u8,https://streaming.televizor-24-tochka.ru/live/964.m3u8,nginx,,0,250.0,HTTP_412,False,,,,,,,,,,,,,,,,,
965,965.m3u8,https://streaming.televizor-24-tochka.ru/live/965.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/965.m3u8,https://streaming.televizor-24-tochka.ru/live/965.m3u8,nginx,,0,247.2,HTTP_412,False,,,,,,,,,,,,,,,,,
966,966.m3u8,https://streaming.televizor-24-tochka.ru/live/966.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/966.m3u8,https://streaming.televizor-24-tochka.ru/live/966.m3u8,nginx,,0,245.84,HTTP_412,False,,,,,,,,,,,,,,,,,
967,967.m3u8,https://streaming.televizor-24-tochka.ru/live/967.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/967.m3u8,https://streaming.televizor-24-tochka.ru/live/967.m3u8,nginx,,0,244.04,HTTP_412,False,,,,,,,,,,,,,,,,,
968,968.m3u8,https://streaming.televizor-24-tochka.ru/live/968.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/968.m3u8,https://streaming.televizor-24-tochka.ru/live/968.m3u8,nginx,,0,247.71,HTTP_412,False,,,,,,,,,,,,,,,,,
969,969.m3u8,https://streaming.televizor-24-tochka.ru/live/969.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/969.m3u8,https://streaming.televizor-24-tochka.ru/live/969.m3u8,nginx,,0,247.62,HTTP_412,False,,,,,,,,,,,,,,,,,
970,970.m3u8,https://streaming.televizor-24-tochka.ru/live/970.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/970.m3u8,https://streaming.televizor-24-tochka.ru/live/970.m3u8,nginx,,0,246.75,HTTP_412,False,,,,,,,,,,,,,,,,,
971,971.m3u8,https://streaming.televizor-24-tochka.ru/live/971.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/971.m3u8,https://streaming.televizor-24-tochka.ru/live/971.m3u8,nginx,,0,246.11,HTTP_412,False,,,,,,,,,,,,,,,,,
972,972.m3u8,https://streaming.televizor-24-tochka.ru/live/972.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/972.m3u8,https://streaming.televizor-24-tochka.ru/live/972.m3u8,nginx,,0,248.05,HTTP_412,False,,,,,,,,,,,,,,,,,
973,973.m3u8,https://streaming.televizor-24-tochka.ru/live/973.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/973.m3u8,https://streaming.televizor-24-tochka.ru/live/973.m3u8,nginx,,0,248.45,HTTP_412,False,,,,,,,,,,,,,,,,,
974,974.m3u8,https://streaming.televizor-24-tochka.ru/live/974.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/974.m3u8,https://streaming.televizor-24-tochka.ru/live/974.m3u8,nginx,,0,247.85,HTTP_412,False,,,,,,,,,,,,,,,,,
975,975.m3u8,https://streaming.televizor-24-tochka.ru/live/975.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/975.m3u8,https://streaming.televizor-24-tochka.ru/live/975.m3u8,nginx,,0,247.95,HTTP_412,False,,,,,,,,,,,,,,,,,
976,976.m3u8,https://streaming.televizor-24-tochka.ru/live/976.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/976.m3u8,https://streaming.televizor-24-tochka.ru/live/976.m3u8,nginx,,0,257.21,HTTP_412,False,,,,,,,,,,,,,,,,,
977,977.m3u8,https://streaming.televizor-24-tochka.ru/live/977.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/977.m3u8,https://streaming.televizor-24-tochka.ru/live/977.m3u8,nginx,,0,249.01,HTTP_412,False,,,,,,,,,,,,,,,,,
978,978.m3u8,https://streaming.televizor-24-tochka.ru/live/978.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/978.m3u8,https://streaming.televizor-24-tochka.ru/live/978.m3u8,nginx,,0,245.91,HTTP_412,False,,,,,,,,,,,,,,,,,
979,979.m3u8,https://streaming.televizor-24-tochka.ru/live/979.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/979.m3u8,https://streaming.televizor-24-tochka.ru/live/979.m3u8,nginx,,0,247.37,HTTP_412,False,,,,,,,,,,,,,,,,,
980,980.m3u8,https://streaming.televizor-24-tochka.ru/live/980.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/980.m3u8,https://streaming.televizor-24-tochka.ru/live/980.m3u8,nginx,,0,247.05,HTTP_412,False,,,,,,,,,,,,,,,,,
981,981.m3u8,https://streaming.televizor-24-tochka.ru/live/981.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/981.m3u8,https://streaming.televizor-24-tochka.ru/live/981.m3u8,nginx,,0,254.01,HTTP_412,False,,,,,,,,,,,,,,,,,
982,982.m3u8,https://streaming.televizor-24-tochka.ru/live/982.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/982.m3u8,https://streaming.televizor-24-tochka.ru/live/982.m3u8,nginx,,0,246.18,HTTP_412,False,,,,,,,,,,,,,,,,,
983,983.m3u8,https://streaming.televizor-24-tochka.ru/live/983.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/983.m3u8,https://streaming.televizor-24-tochka.ru/live/983.m3u8,nginx,,0,245.53,HTTP_412,False,,,,,,,,,,,,,,,,,
984,984.m3u8,https://streaming.televizor-24-tochka.ru/live/984.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/984.m3u8,https://streaming.televizor-24-tochka.ru/live/984.m3u8,nginx,,0,248.32,HTTP_412,False,,,,,,,,,,,,,,,,,
985,985.m3u8,https://streaming.televizor-24-tochka.ru/live/985.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/985.m3u8,https://streaming.televizor-24-tochka.ru/live/985.m3u8,nginx,,0,248.09,HTTP_412,False,,,,,,,,,,,,,,,,,
986,986.m3u8,https://streaming.televizor-24-tochka.ru/live/986.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/986.m3u8,https://streaming.televizor-24-tochka.ru/live/986.m3u8,nginx,,0,250.56,HTTP_412,False,,,,,,,,,,,,,,,,,
987,987.m3u8,https://streaming.televizor-24-tochka.ru/live/987.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/987.m3u8,https://streaming.televizor-24-tochka.ru/live/987.m3u8,nginx,,0,247.75,HTTP_412,False,,,,,,,,,,,,,,,,,
988,988.m3u8,https://streaming.televizor-24-tochka.ru/live/988.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/988.m3u8,https://streaming.televizor-24-tochka.ru/live/988.m3u8,nginx,,0,249.63,HTTP_412,False,,,,,,,,,,,,,,,,,
989,989.m3u8,https://streaming.televizor-24-tochka.ru/live/989.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/989.m3u8,https://streaming.televizor-24-tochka.ru/live/989.m3u8,nginx,,0,250.0,HTTP_412,False,,,,,,,,,,,,,,,,,
990,990.m3u8,https://streaming.televizor-24-tochka.ru/live/990.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/990.m3u8,https://streaming.televizor-24-tochka.ru/live/990.m3u8,nginx,,0,245.71,HTTP_412,False,,,,,,,,,,,,,,,,,
991,991.m3u8,https://streaming.televizor-24-tochka.ru/live/991.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/991.m3u8,https://streaming.televizor-24-tochka.ru/live/991.m3u8,nginx,,0,244.36,HTTP_412,False,,,,,,,,,,,,,,,,,
992,992.m3u8,https://streaming.televizor-24-tochka.ru/live/992.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/992.m3u8,https://streaming.televizor-24-tochka.ru/live/992.m3u8,nginx,,0,245.07,HTTP_412,False,,,,,,,,,,,,,,,,,
993,993.m3u8,https://streaming.televizor-24-tochka.ru/live/993.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/993.m3u8,https://streaming.televizor-24-tochka.ru/live/993.m3u8,nginx,,0,246.8,HTTP_412,False,,,,,,,,,,,,,,,,,
994,994.m3u8,https://streaming.televizor-24-tochka.ru/live/994.m3u8,412,text/html,568,https://streaming.televizor24.cc/live/994.m3u8,https://streaming.televizor-24-tochka.ru/live/994.m3u8,nginx,,0,245.26,HTTP_412,False,,,,,,,,,,,,,,,,,
