number,filename,url,status,get_status,content_type,content_length,get_content_length,final_url,redirect_chain,server,via,response_bytes,elapsed_ms,classification,valid_m3u8,channel_name,channel_names,playlist_type,is_master,is_media,bandwidths,average_bandwidths,resolutions,codecs,frame_rates,audio_groups,video_groups,subtitles,target_duration,media_sequence,segment_count,segment_durations,uris,raw_tags,streams,error
1593,1593.m3u8,https://streaming.televizor-24-tochka.ru/live/1593.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1593.m3u8,https://streaming.televizor-24-tochka.ru/live/1593.m3u8,nginx,,568,670.94,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1594,1594.m3u8,https://streaming.televizor-24-tochka.ru/live/1594.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1594.m3u8,https://streaming.televizor-24-tochka.ru/live/1594.m3u8,nginx,,568,669.72,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1595,1595.m3u8,https://streaming.televizor-24-tochka.ru/live/1595.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1595.m3u8,https://streaming.televizor-24-tochka.ru/live/1595.m3u8,nginx,,568,670.95,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1596,1596.m3u8,https://streaming.televizor-24-tochka.ru/live/1596.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1596.m3u8,https://streaming.televizor-24-tochka.ru/live/1596.m3u8,nginx,,568,674.46,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1597,1597.m3u8,https://streaming.televizor-24-tochka.ru/live/1597.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1597.m3u8,https://streaming.televizor-24-tochka.ru/live/1597.m3u8,nginx,,568,673.13,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1598,1598.m3u8,https://streaming.televizor-24-tochka.ru/live/1598.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1598.m3u8,https://streaming.televizor-24-tochka.ru/live/1598.m3u8,nginx,,568,670.31,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1599,1599.m3u8,https://streaming.televizor-24-tochka.ru/live/1599.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1599.m3u8,https://streaming.televizor-24-tochka.ru/live/1599.m3u8,nginx,,568,671.34,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1600,1600.m3u8,https://streaming.televizor-24-tochka.ru/live/1600.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1600.m3u8,https://streaming.televizor-24-tochka.ru/live/1600.m3u8,nginx,,568,670.37,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1601,1601.m3u8,https://streaming.televizor-24-tochka.ru/live/1601.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1601.m3u8,https://streaming.televizor-24-tochka.ru/live/1601.m3u8,nginx,,568,676.65,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1602,1602.m3u8,https://streaming.televizor-24-tochka.ru/live/1602.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1602.m3u8,https://streaming.televizor-24-tochka.ru/live/1602.m3u8,nginx,,568,670.81,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1603,1603.m3u8,https://streaming.televizor-24-tochka.ru/live/1603.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1603.m3u8,https://streaming.televizor-24-tochka.ru/live/1603.m3u8,nginx,,568,671.88,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1604,1604.m3u8,https://streaming.televizor-24-tochka.ru/live/1604.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1604.m3u8,https://streaming.televizor-24-tochka.ru/live/1604.m3u8,nginx,,568,670.14,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1605,1605.m3u8,https://streaming.televizor-24-tochka.ru/live/1605.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1605.m3u8,https://streaming.televizor-24-tochka.ru/live/1605.m3u8,nginx,,568,674.12,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1606,1606.m3u8,https://streaming.televizor-24-tochka.ru/live/1606.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1606.m3u8,https://streaming.televizor-24-tochka.ru/live/1606.m3u8,nginx,,568,674.82,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1607,1607.m3u8,https://streaming.televizor-24-tochka.ru/live/1607.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1607.m3u8,https://streaming.televizor-24-tochka.ru/live/1607.m3u8,nginx,,568,670.02,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1608,1608.m3u8,https://streaming.televizor-24-tochka.ru/live/1608.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1608.m3u8,https://streaming.televizor-24-tochka.ru/live/1608.m3u8,nginx,,568,671.15,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1609,1609.m3u8,https://streaming.televizor-24-tochka.ru/live/1609.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1609.m3u8,https://streaming.televizor-24-tochka.ru/live/1609.m3u8,nginx,,568,671.1,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1610,1610.m3u8,https://streaming.televizor-24-tochka.ru/live/1610.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1610.m3u8,https://streaming.televizor-24-tochka.ru/live/1610.m3u8,nginx,,568,672.02,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1611,1611.m3u8,https://streaming.televizor-24-tochka.ru/live/1611.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1611.m3u8,https://streaming.televizor-24-tochka.ru/live/1611.m3u8,nginx,,568,670.12,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1612,1612.m3u8,https://streaming.televizor-24-tochka.ru/live/1612.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1612.m3u8,https://streaming.televizor-24-tochka.ru/live/1612.m3u8,nginx,,568,668.21,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1613,1613.m3u8,https://streaming.televizor-24-tochka.ru/live/1613.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1613.m3u8,https://streaming.televizor-24-tochka.ru/live/1613.m3u8,nginx,,568,672.53,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1614,1614.m3u8,https://streaming.televizor-24-tochka.ru/live/1614.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1614.m3u8,https://streaming.televizor-24-tochka.ru/live/1614.m3u8,nginx,,568,673.29,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1615,1615.m3u8,https://streaming.televizor-24-tochka.ru/live/1615.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1615.m3u8,https://streaming.televizor-24-tochka.ru/live/1615.m3u8,nginx,,568,679.42,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1616,1616.m3u8,https://streaming.televizor-24-tochka.ru/live/1616.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1616.m3u8,https://streaming.televizor-24-tochka.ru/live/1616.m3u8,nginx,,568,670.98,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1617,1617.m3u8,https://streaming.televizor-24-tochka.ru/live/1617.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1617.m3u8,https://streaming.televizor-24-tochka.ru/live/1617.m3u8,nginx,,568,670.72,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1618,1618.m3u8,https://streaming.televizor-24-tochka.ru/live/1618.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1618.m3u8,https://streaming.televizor-24-tochka.ru/live/1618.m3u8,nginx,,568,668.68,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1619,1619.m3u8,https://streaming.televizor-24-tochka.ru/live/1619.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1619.m3u8,https://streaming.televizor-24-tochka.ru/live/1619.m3u8,nginx,,568,669.22,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1620,1620.m3u8,https://streaming.televizor-24-tochka.ru/live/1620.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1620.m3u8,https://streaming.televizor-24-tochka.ru/live/1620.m3u8,nginx,,568,670.9,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1621,1621.m3u8,https://streaming.televizor-24-tochka.ru/live/1621.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1621.m3u8,https://streaming.televizor-24-tochka.ru/live/1621.m3u8,nginx,,568,707.15,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1622,1622.m3u8,https://streaming.televizor-24-tochka.ru/live/1622.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1622.m3u8,https://streaming.televizor-24-tochka.ru/live/1622.m3u8,nginx,,568,863.36,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1623,1623.m3u8,https://streaming.televizor-24-tochka.ru/live/1623.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1623.m3u8,https://streaming.televizor-24-tochka.ru/live/1623.m3u8,nginx,,568,669.08,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1624,1624.m3u8,https://streaming.televizor-24-tochka.ru/live/1624.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1624.m3u8,https://streaming.televizor-24-tochka.ru/live/1624.m3u8,nginx,,568,671.07,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1625,1625.m3u8,https://streaming.televizor-24-tochka.ru/live/1625.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1625.m3u8,https://streaming.televizor-24-tochka.ru/live/1625.m3u8,nginx,,568,671.13,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1626,1626.m3u8,https://streaming.televizor-24-tochka.ru/live/1626.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1626.m3u8,https://streaming.televizor-24-tochka.ru/live/1626.m3u8,nginx,,568,670.28,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1627,1627.m3u8,https://streaming.televizor-24-tochka.ru/live/1627.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1627.m3u8,https://streaming.televizor-24-tochka.ru/live/1627.m3u8,nginx,,568,669.81,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1628,1628.m3u8,https://streaming.televizor-24-tochka.ru/live/1628.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1628.m3u8,https://streaming.televizor-24-tochka.ru/live/1628.m3u8,nginx,,568,676.61,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1629,1629.m3u8,https://streaming.televizor-24-tochka.ru/live/1629.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1629.m3u8,https://streaming.televizor-24-tochka.ru/live/1629.m3u8,nginx,,568,676.3,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1630,1630.m3u8,https://streaming.televizor-24-tochka.ru/live/1630.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1630.m3u8,https://streaming.televizor-24-tochka.ru/live/1630.m3u8,nginx,,568,669.59,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1631,1631.m3u8,https://streaming.televizor-24-tochka.ru/live/1631.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1631.m3u8,https://streaming.televizor-24-tochka.ru/live/1631.m3u8,nginx,,568,668.74,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1632,1632.m3u8,https://streaming.televizor-24-tochka.ru/live/1632.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1632.m3u8,https://streaming.televizor-24-tochka.ru/live/1632.m3u8,nginx,,568,669.53,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1633,1633.m3u8,https://streaming.televizor-24-tochka.ru/live/1633.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1633.m3u8,https://streaming.televizor-24-tochka.ru/live/1633.m3u8,nginx,,568,669.22,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1634,1634.m3u8,https://streaming.televizor-24-tochka.ru/live/1634.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1634.m3u8,https://streaming.televizor-24-tochka.ru/live/1634.m3u8,nginx,,568,674.77,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1635,1635.m3u8,https://streaming.televizor-24-tochka.ru/live/1635.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1635.m3u8,https://streaming.televizor-24-tochka.ru/live/1635.m3u8,nginx,,568,674.83,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1636,1636.m3u8,https://streaming.televizor-24-tochka.ru/live/1636.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1636.m3u8,https://streaming.televizor-24-tochka.ru/live/1636.m3u8,nginx,,568,670.43,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1637,1637.m3u8,https://streaming.televizor-24-tochka.ru/live/1637.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1637.m3u8,https://streaming.televizor-24-tochka.ru/live/1637.m3u8,nginx,,568,673.24,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1638,1638.m3u8,https://streaming.televizor-24-tochka.ru/live/1638.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1638.m3u8,https://streaming.televizor-24-tochka.ru/live/1638.m3u8,nginx,,568,676.45,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1639,1639.m3u8,https://streaming.televizor-24-tochka.ru/live/1639.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1639.m3u8,https://streaming.televizor-24-tochka.ru/live/1639.m3u8,nginx,,568,672.19,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1640,1640.m3u8,https://streaming.televizor-24-tochka.ru/live/1640.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1640.m3u8,https://streaming.televizor-24-tochka.ru/live/1640.m3u8,nginx,,568,672.04,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1641,1641.m3u8,https://streaming.televizor-24-tochka.ru/live/1641.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1641.m3u8,https://streaming.televizor-24-tochka.ru/live/1641.m3u8,nginx,,568,670.72,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1642,1642.m3u8,https://streaming.televizor-24-tochka.ru/live/1642.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1642.m3u8,https://streaming.televizor-24-tochka.ru/live/1642.m3u8,nginx,,568,670.26,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1643,1643.m3u8,https://streaming.televizor-24-tochka.ru/live/1643.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1643.m3u8,https://streaming.televizor-24-tochka.ru/live/1643.m3u8,nginx,,568,675.24,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1644,1644.m3u8,https://streaming.televizor-24-tochka.ru/live/1644.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1644.m3u8,https://streaming.televizor-24-tochka.ru/live/1644.m3u8,nginx,,568,673.71,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1645,1645.m3u8,https://streaming.televizor-24-tochka.ru/live/1645.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1645.m3u8,https://streaming.televizor-24-tochka.ru/live/1645.m3u8,nginx,,568,672.05,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1646,1646.m3u8,https://streaming.televizor-24-tochka.ru/live/1646.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1646.m3u8,https://streaming.televizor-24-tochka.ru/live/1646.m3u8,nginx,,568,670.02,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1647,1647.m3u8,https://streaming.televizor-24-tochka.ru/live/1647.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1647.m3u8,https://streaming.televizor-24-tochka.ru/live/1647.m3u8,nginx,,568,670.5,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1648,1648.m3u8,https://streaming.televizor-24-tochka.ru/live/1648.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1648.m3u8,https://streaming.televizor-24-tochka.ru/live/1648.m3u8,nginx,,568,669.75,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1649,1649.m3u8,https://streaming.televizor-24-tochka.ru/live/1649.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1649.m3u8,https://streaming.televizor-24-tochka.ru/live/1649.m3u8,nginx,,568,671.03,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1650,1650.m3u8,https://streaming.televizor-24-tochka.ru/live/1650.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1650.m3u8,https://streaming.televizor-24-tochka.ru/live/1650.m3u8,nginx,,568,670.25,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1651,1651.m3u8,https://streaming.televizor-24-tochka.ru/live/1651.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1651.m3u8,https://streaming.televizor-24-tochka.ru/live/1651.m3u8,nginx,,568,669.09,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1652,1652.m3u8,https://streaming.televizor-24-tochka.ru/live/1652.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1652.m3u8,https://streaming.televizor-24-tochka.ru/live/1652.m3u8,nginx,,568,674.69,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1653,1653.m3u8,https://streaming.televizor-24-tochka.ru/live/1653.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1653.m3u8,https://streaming.televizor-24-tochka.ru/live/1653.m3u8,nginx,,568,903.67,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1654,1654.m3u8,https://streaming.televizor-24-tochka.ru/live/1654.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1654.m3u8,https://streaming.televizor-24-tochka.ru/live/1654.m3u8,nginx,,568,667.63,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1655,1655.m3u8,https://streaming.televizor-24-tochka.ru/live/1655.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1655.m3u8,https://streaming.televizor-24-tochka.ru/live/1655.m3u8,nginx,,568,672.73,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1656,1656.m3u8,https://streaming.televizor-24-tochka.ru/live/1656.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1656.m3u8,https://streaming.televizor-24-tochka.ru/live/1656.m3u8,nginx,,568,671.92,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1657,1657.m3u8,https://streaming.televizor-24-tochka.ru/live/1657.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1657.m3u8,https://streaming.televizor-24-tochka.ru/live/1657.m3u8,nginx,,568,669.81,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1658,1658.m3u8,https://streaming.televizor-24-tochka.ru/live/1658.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1658.m3u8,https://streaming.televizor-24-tochka.ru/live/1658.m3u8,nginx,,568,669.79,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1659,1659.m3u8,https://streaming.televizor-24-tochka.ru/live/1659.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1659.m3u8,https://streaming.televizor-24-tochka.ru/live/1659.m3u8,nginx,,568,671.24,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1660,1660.m3u8,https://streaming.televizor-24-tochka.ru/live/1660.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1660.m3u8,https://streaming.televizor-24-tochka.ru/live/1660.m3u8,nginx,,568,683.01,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1661,1661.m3u8,https://streaming.televizor-24-tochka.ru/live/1661.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1661.m3u8,https://streaming.televizor-24-tochka.ru/live/1661.m3u8,nginx,,568,670.05,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1662,1662.m3u8,https://streaming.televizor-24-tochka.ru/live/1662.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1662.m3u8,https://streaming.televizor-24-tochka.ru/live/1662.m3u8,nginx,,568,669.22,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1663,1663.m3u8,https://streaming.televizor-24-tochka.ru/live/1663.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1663.m3u8,https://streaming.televizor-24-tochka.ru/live/1663.m3u8,nginx,,568,671.81,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1664,1664.m3u8,https://streaming.televizor-24-tochka.ru/live/1664.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1664.m3u8,https://streaming.televizor-24-tochka.ru/live/1664.m3u8,nginx,,568,672.09,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1665,1665.m3u8,https://streaming.televizor-24-tochka.ru/live/1665.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1665.m3u8,https://streaming.televizor-24-tochka.ru/live/1665.m3u8,nginx,,568,671.42,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1666,1666.m3u8,https://streaming.televizor-24-tochka.ru/live/1666.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1666.m3u8,https://streaming.televizor-24-tochka.ru/live/1666.m3u8,nginx,,568,670.25,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1667,1667.m3u8,https://streaming.televizor-24-tochka.ru/live/1667.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1667.m3u8,https://streaming.televizor-24-tochka.ru/live/1667.m3u8,nginx,,568,672.7,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
1668,1668.m3u8,https://streaming.televizor-24-tochka.ru/live/1668.m3u8,412,412,text/html,568,568,https://streaming.televizor24.cc/live/1668.m3u8,https://streaming.televizor-24-tochka.ru/live/1668.m3u8,nginx,,568,672.11,HTML,False,,,,False,False,,,,,,,,,,,0,,,,[],
